,time,latitude,longitude,speed,cog,rot,ac
0,72600.0,31.787394,121.09856,0.0,24.9,0.0,0.0
1,73080.0,31.78313,121.097,1.0344446989853628,196.0,0.35072794825074854,0.0021550931228861724
2,73200.0,31.77805,121.09573,4.812376759780119,183.3,0.24497866312521863,0.03148276717328964
3,73320.0,31.773647,121.096176,4.095026141666948,169.7,-0.10095024185979387,-0.005977921817609758
4,73440.0,31.767612,121.09723,5.653484852951093,172.8,-0.17290399638168452,0.01298715592736787
5,73560.0,31.763626,121.097694,3.7115701056504804,172.5,-0.11588585975111951,-0.01618262289417177
6,73680.0,31.757713,121.09856,5.5214480287247945,174.6,-0.1454230830140031,0.015082316025619285
7,73920.0,31.751446,121.09892,2.9070391865021934,179.8,-0.0573806937872039,-0.010893370175927505
8,74040.0,31.74523,121.09843,5.772823705416087,183.2,0.07866615454779739,0.023881537657615783
9,74400.0,31.739098,121.09793,1.8985684594546746,192.8,0.08135947252802002,-0.010761820127670591
10,74520.0,31.73656,121.096,2.8007401364636357,205.1,0.6501501138081931,0.00751809730840801
11,74640.0,31.733473,121.09484,3.003018775984678,199.7,0.3594450029333928,0.0016856553293420173
12,74760.0,31.728836,121.093895,4.360826416837813,191.0,0.20104245623941192,0.011315063673776124
13,74880.0,31.727667,121.093216,1.2082044407870105,216.7,0.5262108650481666,-0.02627184980042335
14,75000.0,31.725573,121.09076,2.740792143264572,226.4,0.8647913687322936,0.012771564187313013
