,time,latitude,longitude,speed,cog,rot,ac
0,77160.0,31.787466,121.09803,0.2,27.4,0.0,0.0
1,77640.0,31.784206,121.09707,0.7784986401192027,194.90001,0.2863835572793099,0.0016218721669150056
2,77760.0,31.7827,121.096535,1.4577351961465552,198.40001,0.34134036946943686,0.005660304633561272
3,77880.0,31.778507,121.09541000000002,3.9851114687726774,184.6,0.26213069384145365,0.021061468938551018
4,78000.0,31.773256,121.09576,4.873509691933277,179.2,-0.06655552394452485,0.007403318526338331
5,78120.0,31.768114,121.09576,4.76470260672062,181.90001,-0.0,-0.0009067257101054752
6,78240.0,31.76708,121.09572,0.9586476878013754,182.0,0.038665439518315275,-0.03171712432432704
7,78360.0,31.75867,121.09663,7.825820615021247,175.3,-0.10778516640816779,0.05722644106016559
8,78480.0,31.755,121.09704,3.4160200035595847,176.3,-0.1112553072275992,-0.036748338428847185
9,78600.0,31.752926,121.09691,1.9245467293007243,187.1,0.06259891446075418,-0.012428943952157169
10,78720.0,31.746714,121.098305,5.860202821808199,163.8,-0.22090070475042564,0.03279713410422896
11,78840.0,31.743246000000006,121.09823,3.2140767870393514,193.0,0.02162292700600944,-0.0220510502897404
12,79080.0,31.736513,121.09315,3.706438123808998,199.90001,0.6463703032343378,0.0020515055698735276
13,80160.0,31.731407,121.09301,0.5258478240388634,10.3,0.027411855158661996,-0.00294499101830568
