,time,latitude,longitude,speed,cog,rot,ac
0,37920.0,31.725773,121.09026,0.0,159.7,0.0,0.0
1,38400.0,31.7274,121.091545,0.45405373542927413,18.1,0.6684886696435234,0.0009459452821443212
2,38640.0,31.73486,121.092545,3.4787000524578446,357.5,0.13325390268221124,0.012602692987619044
3,38760.0,31.7376,121.09232,2.5451350667982817,350.80002,-0.08193295578123107,-0.007779708213829691
4,39000.0,31.744186,121.09463999999998,3.1853570601095424,26.1,0.3386888745147118,0.00266759163879692
5,39120.0,31.746593,121.095055,2.254231112045704,356.6,0.17073521148244972,-0.007759382900531986
6,39360.0,31.75188,121.09391,2.4907236697486224,350.80002,-0.21327529818104898,0.0009853856570954925
7,39600.0,31.757633,121.09616,2.8089606602530357,28.7,0.3728107526934827,0.0013259874604350556
8,39720.0,31.759884000000003,121.0972,2.2410055569010496,16.3,0.43280210842378125,-0.004732959194599884
9,39840.0,31.76383,121.09792,3.700199782594367,3.4,0.18047785862901553,0.012159951880777646
