,time,latitude,longitude,speed,cog,rot,ac
0,65520.0,31.787533000000003,121.098015,0.7,206.6,0.0,0.0
1,65760.0,31.781336,121.096344,2.9456008073973705,194.7,0.26338242051526256,0.012273336697489043
2,65880.0,31.777466,121.09584,3.607945302284548,180.8,0.12950369047100974,0.005519537457393146
3,66000.0,31.7734,121.09579,3.767860634679903,181.1,0.012296478091493297,0.001332627769961292
4,66120.0,31.769356,121.09611,3.7557387485253653,173.7,-0.07896503605622238,-0.00010101571795448164
5,66240.0,31.765127000000003,121.096664,3.9429243994897054,172.6,-0.1302584913709116,0.0015598804247028346
6,66480.0,31.759346,121.09739,2.693633040289863,183.1,-0.12492978053530639,-0.005205380663332676
7,66600.0,31.752287,121.096825,6.556172591954739,183.3,0.07986939901824322,0.0321878295972073
8,66720.0,31.748596000000006,121.096,3.481400154532488,200.3,0.219902132318746,-0.025623103645185424
9,66840.0,31.747034000000006,121.09502,1.640502309555042,215.2,0.5603238480090078,-0.01534081537481205
10,67080.0,31.739304,121.09158,3.829297729529148,176.2,0.4187043487441332,0.009119980916558775
11,67200.0,31.73516,121.0918,3.843843437858488,178.1,-0.053039011731919515,0.00012121423607783047
12,67320.0,31.730976,121.09174,3.8772847956267724,178.8,0.0143393612817377,0.0002786779814023717
13,67440.0,31.72786,121.09195,2.8921012779555766,178.2,-0.0672923383017443,-0.008209862647259964
14,67680.0,31.725527000000003,121.090454,1.2312263735246145,303.30002,0.57018845376152,-0.006920312101795676
