,time,latitude,longitude,speed,cog,rot,ac
0,4080.0,31.72591,121.090256,0.0,230.8,0.0,0.0
1,4200.0,31.72692,121.0916,1.4134970560033449,32.5,0.9263435171238219,0.011779142133361207
2,4320.0,31.72956,121.09236,2.5185538732837873,2.0,0.2802996563383757,0.009208806810670354
3,4440.0,31.734497,121.09232,4.57485322249933,357.4,-0.008101909009975051,0.017135827910129523
4,4800.0,31.744974,121.09331,3.24651354892767,10.5,0.094212957755486,-0.0036898324265879443
5,4920.0,31.749657,121.09407,4.38051084424682,6.2000003,0.16088645358856254,0.009449977460992916
6,5160.0,31.756134000000007,121.09456000000002,3.0070758278651257,7.7000003,0.07550847552429255,-0.005722645901590394
7,5400.0,31.762074,121.09531,2.767888593513257,356.80002,0.12559800198336862,-0.0009966134764661202
8,5520.0,31.76572,121.09508999999998,3.3829156023961624,349.30002,-0.06026702699629514,0.005125225074024213
9,5640.0,31.771633,121.09456000000002,5.495015876477343,354.6,-0.0893941229988449,0.01760083561734317
10,5760.0,31.775307,121.094696,3.4061033239690075,15.5,0.036999981776381606,-0.017407604604236127
11,5880.0,31.77964,121.09613,4.1709375180093895,13.5,0.3196027020915935,0.00637361828366985
12,6000.0,31.780573,121.096375,0.8858183980290486,11.0,0.2567960662156165,-0.027375992666502844
13,6120.0,31.786620000000006,121.09787,5.725697496207251,9.6,0.24236993953556524,0.04033232581815169
14,6480.0,31.787540000000003,121.09804,0.2876486510076534,18.6,0.18272156075962165,-0.01510569123666555
