,time,latitude,longitude,speed,cog,rot,ac
0,63840.0,31.787634000000004,121.09788,0.1,1.3000001,0.0,0.0
1,64320.0,31.7819,121.09643,1.3586571711490554,194.7,0.24768512744528828,0.0028305357732271988
2,64440.0,31.776693,121.09495,4.963777507407323,193.8,0.2769294144874807,0.030042669468818894
3,64680.0,31.768272,121.09488,3.901649410728328,186.2,0.008312360498969558,-0.004425533736162477
4,64800.0,31.765066,121.0947,2.9741403798939188,180.5,0.056085846250707304,-0.007729241923620078
5,64920.0,31.757233000000006,121.09502,7.262626150796342,180.7,-0.04083009786384074,0.03573738142418685
6,65160.0,31.750574,121.09427,3.099312365256122,188.2,0.11215686573928221,-0.01734714077308425
7,65280.0,31.746977,121.09137,4.041169447102687,252.6,0.6785266263522561,0.007848809015388043
8,65520.0,31.74406,121.0846,2.9902061695212696,209.7,1.1639630028986163,-0.004379013656589241
9,65640.0,31.738787,121.08553,4.940746390376549,152.5,-0.1745748290804827,0.01625450184046066
10,65760.0,31.733940000000004,121.0892,5.342021693533172,146.90001,-0.6480737461782929,0.0033439608596385283
11,65880.0,31.731066,121.09106,3.0399006293839403,155.7,-0.5743913877760974,-0.019184342201243598
12,66000.0,31.72691,121.09167,3.8809440143822846,199.6,-0.1457351611351582,0.007008694874986203
13,66480.0,31.725836,121.0908,0.3021375332211747,42.5,0.6808425614129401,-0.007455846835752312
