,time,latitude,longitude,speed,cog,rot,ac
0,37200.0,31.787514,121.09805,0.0,104.9,0.0,0.0
1,38040.0,31.775366,121.09616,1.622093093230008,169.8,0.15434378083804068,0.0019310632062262
2,38160.0,31.76993,121.097534,5.152110688518942,163.90001,-0.24757403752219115,0.02941681329407445
3,38280.0,31.767714,121.09839,2.1612967413506197,157.6,-0.36862450978316996,-0.024923449559736018
4,38520.0,31.76048,121.10308,3.827061592784448,174.90001,-0.5751984645100423,0.006940686880974284
5,38640.0,31.7539,121.10308,6.097188477671119,176.6,-0.0,0.01891772404072226
6,38760.0,31.749113,121.10287,4.438836135489885,187.6,0.04384070237403886,-0.013819602851510277
7,38880.0,31.74747,121.10249,1.55160987405204,193.0,0.2272877586287878,-0.024060218845315378
8,39000.0,31.744066,121.10125,3.302106912281478,198.8,0.3493369878671635,0.01458747531857865
9,39480.0,31.728086,121.0924,4.091943460268663,209.90001,0.5057692128903142,0.0016454928083066349
10,39600.0,31.725916,121.09042,2.5452914703212177,216.3,0.7396469792994923,-0.012888766582895375
11,39720.0,31.725718,121.09031,0.20292453457646892,141.8,0.5070985043603442,-0.019519724464539576
