,time,latitude,longitude,speed,cog,rot,ac
0,53880.0,31.72553,121.09081,0.9,42.3,0.0,0.0
1,54120.0,31.730967,121.093025,2.6659710545469797,358.4,0.38686403302975897,0.011108212727279082
2,54240.0,31.732933000000006,121.09296,1.822463656933926,356.2,-0.033050016119612426,-0.007029228313442114
3,54600.0,31.74478,121.09224,3.664124226996945,355.9,-0.06070021935710063,0.005115723805730608
4,54720.0,31.748476,121.0918,3.442308976478322,352.1,-0.11848995915743821,-0.0018484604209885254
5,54840.0,31.753237,121.091,4.456465658279021,357.1,-0.166476743107835,0.008451305681672494
6,55080.0,31.757986,121.09133,2.2041070010737807,12.0,0.06937679189789682,-0.009384827738355169
7,55200.0,31.76358,121.09204,5.213632607075556,357.2,0.1262466820527803,0.025079380050014793
8,55320.0,31.767416,121.09176,3.5613694199031203,350.5,-0.07286348012794122,-0.013768859893103629
9,55560.0,31.772667,121.09332,2.5092525023254293,23.4,0.2887815079792169,-0.0043838204899070456
10,55680.0,31.77562,121.09448,2.8848695984643458,15.5,0.37430218396311976,0.003130142467824304
11,56880.0,31.782248,121.09688,0.6426046930386836,193.8,0.3474135602903358,-0.0018685540878547184
