,time,latitude,longitude,speed,cog,rot,ac
0,720.0,31.787426,121.098305,0.0,201.90001,0.0,0.0
1,1080.0,31.78228,121.09664,1.648488812062608,196.1,0.3129219233521758,0.0045791355890628
2,1200.0,31.778177000000003,121.09568,3.876412352423825,178.2,0.22984051497354988,0.01856602950301014
3,1320.0,31.775137,121.09604,2.831176386675401,169.7,-0.1178721031973225,-0.008710299714570198
4,1440.0,31.77098,121.09688,3.9084016490701257,169.40001,-0.19938399653480646,0.008976877186622705
5,1560.0,31.767878000000003,121.09739,2.9023324155433654,174.8,-0.16295225798018562,-0.008383910279389669
6,1680.0,31.76258,121.098175,4.948057019959543,173.8,-0.14709887718807732,0.01704770503680148
7,1800.0,31.757166,121.09861,5.028437636209286,173.2,-0.08017501579620163,0.0006698384687478631
8,1920.0,31.753834,121.09887,3.0943011276729804,180.3,-0.0778734146022349,-0.01611780423780255
9,2040.0,31.74868,121.09808,4.816217932104956,195.6,0.1520952472078693,0.014349306703599796
10,2160.0,31.744974,121.096504,3.651720179911566,204.0,0.4020877505952235,-0.009704147934944915
11,2280.0,31.743046000000003,121.09579,1.8730342256458863,189.7,0.3546718659459727,-0.014822382952213999
12,2400.0,31.737467,121.09572,5.1699317645323815,180.1,0.01254639308281254,0.02747414615738746
13,2520.0,31.733334000000006,121.094986,3.873177519573302,195.7,0.17576241013152044,-0.010806285374658997
14,2640.0,31.7292,121.093346,4.042843164479434,203.2,0.37766713630870596,0.0014138803742177685
15,2880.0,31.72556,121.09053,2.018811920332205,72.8,0.6584513161390833,-0.00843346351728012
