,time,latitude,longitude,speed,cog,rot,ac
0,10200.0,31.7256,121.09049,0.0,223.2,0.0,0.0
1,10680.0,31.728777,121.09231,0.8186905362771546,10.400001,0.520230161383175,0.0017056052839107387
2,11040.0,31.740187,121.09602,3.6565380776748655,24.6,0.3143706145778726,0.007882909837215863
3,11160.0,31.743397,121.098305,3.4770314838575738,32.0,0.6186268291975031,-0.0014958882818107643
4,11280.0,31.74606,121.09919,2.564253252347066,1.8000001,0.3208490446106406,-0.007606485262587567
5,11400.0,31.750763,121.09887,4.365203170024485,351.4,-0.06793696274906863,0.015007915980645162
6,11640.0,31.75796,121.09782,3.3600181807532086,355.30002,-0.14487202103694669,-0.00418827078863032
7,12000.0,31.768393,121.09668,3.236367664565907,354.0,-0.1088368795282113,-0.00034347365607583717
8,12240.0,31.776207,121.095055,3.6764664600618473,353.30002,-0.20503762756680036,0.0018337449812330837
9,12360.0,31.780756,121.096146,4.30192917011242,11.6,0.23538700415305513,0.005212189250421436
10,12480.0,31.784536,121.09723,3.6052098721896297,15.8,0.2792777221256648,-0.005805994149356582
11,12600.0,31.786947,121.09787,2.2902574013736756,15.8,0.2594661753235525,-0.010957937256799617
12,12840.0,31.787527,121.09808999999998,0.2823430090110804,16.4,0.36254423724161067,-0.00836630996817748
